Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person and Vehicle search,2025-11-01T00:30:00+00:00,,,53.393477,-0.547855,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2025-11-01T09:45:00+00:00,,,52.982047,-0.040983,Male,25-34,White - Any other White background,White,,Controlled drugs,A no further action disposal,False,
Person search,2025-11-01T10:00:00+00:00,,,53.232357,-0.506987,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,
Person and Vehicle search,2025-11-01T10:15:00+00:00,,,53.175112,0.085417,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2025-11-01T10:30:00+00:00,,,53.175112,0.085417,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2025-11-01T12:40:00+00:00,,,52.974238,-0.024923,Male,18-24,,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,
Person search,2025-11-01T15:04:00+00:00,,,52.911567,-0.636075,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,True,
Person search,2025-11-01T16:35:00+00:00,,,53.142775,0.331978,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,Arrest,True,
Person search,2025-11-01T23:10:00+00:00,,,52.910181,-0.644624,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2025-11-01T23:13:00+00:00,,,52.910181,-0.644624,Male,10-17,White - Any other White background,White,,Controlled drugs,A no further action disposal,False,
Person search,2025-11-01T23:30:00+00:00,,,53.230440,-0.549047,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2025-11-01T23:30:00+00:00,,,53.230440,-0.549047,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2025-11-01T23:40:00+00:00,,,53.236923,-0.534459,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2025-11-02T03:38:00+00:00,,,53.402181,-0.782916,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,
Person search,2025-11-02T13:22:00+00:00,,,52.906607,-0.642565,Male,18-24,,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,
Person search,2025-11-02T22:00:00+00:00,,,52.906607,-0.642565,Male,18-24,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,
Person search,2025-11-02T22:05:00+00:00,,,52.906607,-0.642565,Male,18-24,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,
