Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2025-11-01T00:06:00+00:00,,,51.561517,-1.786886,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,False,False
Person search,2025-11-01T03:43:00+00:00,,,51.069150,-1.794190,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,False
Person search,2025-11-01T03:43:00+00:00,,,51.069150,-1.794190,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,False
Person search,2025-11-01T17:19:00+00:00,,,51.559849,-1.784355,Male,25-34,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
Vehicle search,2025-11-01T20:23:00+00:00,,,51.374051,-1.660410,,,,,,Stolen goods,A no further action disposal,,
Person search,2025-11-01T21:10:00+00:00,,,51.069708,-1.799354,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,,False,False
Person search,2025-11-01T21:42:00+00:00,,,51.562631,-1.786621,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False
Person search,2025-11-02T00:10:00+00:00,,,51.351964,-1.994882,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Offensive weapons,A no further action disposal,,False
Person search,2025-11-02T01:00:00+00:00,,,51.069541,-1.791676,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,Arrest,True,False
Person search,2025-11-02T03:27:00+00:00,,,51.585161,-1.780223,,,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
Person search,2025-11-02T03:28:00+00:00,,,51.585161,-1.780223,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
Person search,2025-11-02T13:13:00+00:00,,,51.556784,-1.790052,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
Person search,2025-11-02T13:14:00+00:00,,,51.556784,-1.790052,Male,10-17,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
Person search,2025-11-02T16:36:00+00:00,,,51.449392,-2.149581,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
Person search,2025-11-02T16:37:00+00:00,,,51.449392,-2.149581,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
Person and Vehicle search,2025-11-02T16:37:00+00:00,,,51.450105,-2.147309,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
Person search,2025-11-02T18:56:00+00:00,,,51.449208,-2.103920,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
Person search,2025-11-02T18:56:00+00:00,,,51.449208,-2.103920,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
Person and Vehicle search,2025-11-03T02:11:00+00:00,,,51.157911,-1.765440,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,Arrest,True,False
Vehicle search,2025-11-03T12:50:00+00:00,,,51.438957,-2.015503,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,
Person search,2025-11-03T14:39:00+00:00,,,51.449663,-2.125478,Male,25-34,White - Gypsy or Irish Traveller,White,,Articles for use in criminal damage,Arrest,False,False
Person search,2025-11-03T19:11:00+00:00,,,51.539575,-1.726304,Female,18-24,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
