Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2e97b0c3d1ec3e32d09452ce94a27b8cea349cf179d0c292041544eef9125855,2023-09,Lincolnshire Police,Lincolnshire Police,-0.752459,52.989583,On or near Newton Park,E01026355,South Kesteven 002C,Investigation complete; no suspect identified
75a6792cc7f8eab59a6ed879c4fc0f6a669b9665f3fb6d298d43f94cf04c948c,2023-09,Lincolnshire Police,Lincolnshire Police,-0.537805,53.222697,On or near Chelmsford Street,E01026177,Lincoln 006C,Investigation complete; no suspect identified
6dec5754be85d7211cda25ee3a92af85c2eed68d4636cb42b3172de314f6d487,2023-09,Lincolnshire Police,Lincolnshire Police,-0.645577,52.914445,On or near Union Street,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
cd2cf365a6e1ad6aaccb7ce467278e0349c7c85cb9ae59dd6ffcee91f28cd488,2023-09,Lincolnshire Police,Lincolnshire Police,0.341697,53.135346,On or near Marine Avenue,E01026095,East Lindsey 014C,Investigation complete; no suspect identified
cd2cf365a6e1ad6aaccb7ce467278e0349c7c85cb9ae59dd6ffcee91f28cd488,2023-09,Lincolnshire Police,Lincolnshire Police,0.341697,53.135346,On or near Marine Avenue,E01026095,East Lindsey 014C,Investigation complete; no suspect identified
3f05a63d44e249da65f947535ccccb31b4424f496b703f4b543a80ff28ae0fdc,2023-09,Lincolnshire Police,Lincolnshire Police,-0.774200,53.392474,On or near Bridge Road,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
78592f32f5f36c91388c7e5b95647b205dba6e8f548dafb3870c769e3b03d53c,2023-09,Lincolnshire Police,Lincolnshire Police,0.351556,53.192928,On or near Parking Area,E01026069,East Lindsey 010D,Unable to prosecute suspect
54e161f93e334b5757782c811f0ab8b0fed93147b0eccc9981d4daf5baff4708,2023-09,Lincolnshire Police,Lincolnshire Police,-0.547088,53.215736,On or near Supermarket,E01026134,Lincoln 006A,Suspect charged
923c37e4a025f5869faae5b1e747a6719571e195737497b4eba19ec7d69f0d39,2023-09,Lincolnshire Police,Lincolnshire Police,-0.065782,52.923753,On or near London Road,E01026019,Boston 007C,Unable to prosecute suspect
9e5c2952c332fe08d183f45e1c04f0cfca150b0beb53f3e06117c7512522fce2,2023-09,Lincolnshire Police,Lincolnshire Police,-0.480539,53.198608,On or near Birch Close,E01026189,North Kesteven 001C,Action to be taken by another organisation
a3c231cbc60ea00be4969e79aae845562769b3495dd83257f5906b3ca01feae8,2023-09,Lincolnshire Police,Lincolnshire Police,0.345356,53.144058,On or near Parking Area,E01026093,East Lindsey 014B,Unable to prosecute suspect
a3c231cbc60ea00be4969e79aae845562769b3495dd83257f5906b3ca01feae8,2023-09,Lincolnshire Police,Lincolnshire Police,0.345356,53.144058,On or near Parking Area,E01026093,East Lindsey 014B,Unable to prosecute suspect
895420d284deb86abb8ff917a6bf9e6333ce3e0556a9c15f73234ff2213db8d7,2023-09,Lincolnshire Police,Lincolnshire Police,-0.137272,52.795907,On or near Harveys Close,E01026270,South Holland 007C,Unable to prosecute suspect
1968e8127d28bf7890e8f89b5fcb64a807c3896ae81b24ff6039d9eeb01424ac,2023-09,Lincolnshire Police,Lincolnshire Police,0.180356,53.257250,On or near Finsbury Street,E01026043,East Lindsey 008B,Local resolution
c145f1b71ea42fff5ea1c54b23d0608c9aa3b52845557315f6fe4c951f58fcdf,2023-09,Lincolnshire Police,Lincolnshire Police,0.345356,53.144058,On or near Parking Area,E01026093,East Lindsey 014B,Unable to prosecute suspect
c145f1b71ea42fff5ea1c54b23d0608c9aa3b52845557315f6fe4c951f58fcdf,2023-09,Lincolnshire Police,Lincolnshire Police,0.345356,53.144058,On or near Parking Area,E01026093,East Lindsey 014B,Unable to prosecute suspect
2591b31378d466d6884bafb3df486fc80eccc9aa60be32a0050df9542754a822,2023-09,Lincolnshire Police,Lincolnshire Police,0.345356,53.144058,On or near Parking Area,E01026093,East Lindsey 014B,Unable to prosecute suspect
2591b31378d466d6884bafb3df486fc80eccc9aa60be32a0050df9542754a822,2023-09,Lincolnshire Police,Lincolnshire Police,0.345356,53.144058,On or near Parking Area,E01026093,East Lindsey 014B,Unable to prosecute suspect
78f3acd65e5a5b7276ae7b0206479fbbe211942644b36c42e797ca81a9c981cb,2023-09,Lincolnshire Police,Lincolnshire Police,0.099782,53.356260,On or near Carlton Park,E01026058,East Lindsey 002A,Investigation complete; no suspect identified
425bf8898e7baabe2d7ae0526a87a799869b99428ed2c56f9c28e966990fff6b,2023-09,Lincolnshire Police,Lincolnshire Police,0.345196,53.145239,On or near B1451,E01026114,East Lindsey 014D,Unable to prosecute suspect
b7dbaa9f38d24f519a89386236de7709863577d787ac44c2e88dbf52a54a9bee,2023-09,Lincolnshire Police,Lincolnshire Police,0.104901,53.358301,On or near Church Lane,E01026058,East Lindsey 002A,Investigation complete; no suspect identified
b7dbaa9f38d24f519a89386236de7709863577d787ac44c2e88dbf52a54a9bee,2023-09,Lincolnshire Police,Lincolnshire Police,0.104901,53.358301,On or near Church Lane,E01026058,East Lindsey 002A,Investigation complete; no suspect identified
b7dbaa9f38d24f519a89386236de7709863577d787ac44c2e88dbf52a54a9bee,2023-09,Lincolnshire Police,Lincolnshire Police,0.104901,53.358301,On or near Church Lane,E01026058,East Lindsey 002A,Investigation complete; no suspect identified
0b6308d451c8de23a19c6aa261117bd38519120b171a39df12958d7db050dcb4,2023-09,Lincolnshire Police,Lincolnshire Police,-0.164366,52.950500,On or near Cole's Lane,E01026033,Boston 006B,Unable to prosecute suspect
dde69b9489f58ffc1ba8ee88e78ef52fb4514f9707cb358f0eebbc9cac6a14d9,2023-09,Lincolnshire Police,Lincolnshire Police,0.248539,53.344280,On or near Eagle Close,E01026074,East Lindsey 005C,Suspect charged
dde69b9489f58ffc1ba8ee88e78ef52fb4514f9707cb358f0eebbc9cac6a14d9,2023-09,Lincolnshire Police,Lincolnshire Police,0.248539,53.344280,On or near Eagle Close,E01026074,East Lindsey 005C,Unable to prosecute suspect
0246b4770ac7a1b0a30a2101891cfc1bfc027d49351f242ea50dc87561d43395,2023-09,Lincolnshire Police,Lincolnshire Police,-0.609215,53.214194,On or near Lyneham Close,E01026129,Lincoln 007C,Unable to prosecute suspect
42227f72ccc73bab541bd5910e944c51dba1ef1d9797a6091866e4a559a028e2,2023-09,Lincolnshire Police,Lincolnshire Police,0.032231,52.803401,On or near Princes Street,E01026245,South Holland 010A,Further investigation is not in the public interest
4e0b1b3743ed5c172104f4bc99ca0283bda186221745df37bafcea82661c0f2d,2023-09,Lincolnshire Police,Lincolnshire Police,-0.417314,53.010317,On or near Norwich Close,E01026229,North Kesteven 011B,Unable to prosecute suspect
