Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4a6f509f869d0423ac1fcff349cc1095b934be516c2c09053059a7646179f3ec,2023-12,Lancashire Constabulary,Lancashire Constabulary,,,No location,,,Investigation complete; no suspect identified
b51a52a17f0f6f66396eb3842d14046100334bfab3036ad400207776d2d40325,2023-12,Lancashire Constabulary,Lancashire Constabulary,,,No location,,,Unable to prosecute suspect
4f6ee3116a7a97d2dee86e4a169ff9ef5c14bb4c696e58b7dbd32fff93a70f4f,2023-12,Lancashire Constabulary,Lancashire Constabulary,-2.888397,54.038945,On or near Lapwing Close,E01025123,Lancaster 016E,Local resolution
a8e7fe752c760c6fe4dcb4f8a23be37613821d8e47af8a77f71bcc390a698f74,2023-12,Lancashire Constabulary,Lancashire Constabulary,,,No location,,,Local resolution
36d89c50c298bc5d233186cf16afdd4c41f9ea1baf08d4515f3fa63218a6c01b,2023-12,Lancashire Constabulary,Lancashire Constabulary,,,No location,,,Investigation complete; no suspect identified
56e2bac8b78efd26d030fc0a8cbf8d4d8050848ad4d4d9981e45c04125a466f7,2023-12,Lancashire Constabulary,Lancashire Constabulary,,,No location,,,Unable to prosecute suspect
c005f8e0edf6d0db5beb686b8dd5b6cedc3cbd25ea69f3d63785bcf26602cf15,2023-12,Lancashire Constabulary,Lancashire Constabulary,,,No location,,,Unable to prosecute suspect
e69f29b6007aa1cbf93d9ce838fbfe7b534538af95ff0f75232382a526b9ff58,2023-12,Lancashire Constabulary,Lancashire Constabulary,-2.853515,54.061793,On or near Helmside Avenue,E01025170,Lancaster 010A,Unable to prosecute suspect
8f1514c3f80895b4b088dec0c8abb6634664c7e9997f40b3784a1e704cb865ab,2023-12,Lancashire Constabulary,Lancashire Constabulary,,,No location,,,Unable to prosecute suspect
dbe8d2793fa4f769a66b3ffc2f15edda4dce7211f16e5eaa727b79af630917e9,2023-12,Lancashire Constabulary,Lancashire Constabulary,,,No location,,,Unable to prosecute suspect
