Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2025-09-17T16:57:00+00:00,,,53.230677,-0.539736,Male,25-34,White - Irish,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False
Person search,2025-09-18T01:45:00+00:00,,,52.984786,-0.039146,Male,25-34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False
Person and Vehicle search,2025-09-18T10:50:00+00:00,,,53.404307,-0.762383,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-09-18T12:35:00+00:00,,,52.995971,-0.408064,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-09-20T15:47:00+00:00,,,52.774929,-0.160183,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,Black,,Controlled drugs,A no further action disposal,False,False
Person search,2025-09-20T16:11:00+00:00,,,53.231628,-0.543239,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False
Person search,2025-09-20T16:12:00+00:00,,,53.231628,-0.543239,Male,25-34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False
Person search,2025-09-20T16:12:00+00:00,,,52.774929,-0.160183,Male,25-34,White - Any other White background,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-09-20T16:14:00+00:00,,,53.231628,-0.543239,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False
Person and Vehicle search,2025-09-21T00:50:00+00:00,,,53.003370,-0.418805,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-09-21T08:43:00+00:00,,,53.230677,-0.539736,Male,18-24,Other ethnic group - Any other ethnic group,Other,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False
Person search,2025-09-21T08:46:00+00:00,,,53.230677,-0.539736,Male,18-24,Asian/Asian British - Any other Asian background,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False
Person search,2025-09-21T10:15:00+00:00,,,52.786925,-0.154532,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,True,False
Person search,2025-09-21T10:15:00+00:00,,,52.786925,-0.154532,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person and Vehicle search,2025-09-21T10:15:00+00:00,,,52.786925,-0.154532,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,True,False
Person search,2025-09-21T15:50:00+00:00,,,52.783726,-0.166233,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-09-21T19:30:00+00:00,,,52.651497,-0.473690,Male,10-17,Other ethnic group - Not stated,,,Controlled drugs,A no further action disposal,False,False
Person search,2025-09-22T16:15:00+00:00,,,53.210541,-0.561439,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-09-22T18:20:00+00:00,,,53.207803,-0.617029,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-09-22T18:30:00+00:00,,,53.178583,-0.619031,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-09-23T13:12:00+00:00,,,52.978113,-0.023823,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Protection of Badgers Act 1992 (section 11),Stolen goods,A no further action disposal,False,False
Person search,2025-09-23T19:00:00+00:00,,,53.216756,-0.545226,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Fireworks,A no further action disposal,True,False
Person and Vehicle search,2025-09-23T22:05:00+00:00,,,53.193430,0.346524,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,A no further action disposal,False,False
Person search,2025-09-24T10:40:00+00:00,,,52.967873,0.000341,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Anything to threaten or harm anyone,A no further action disposal,False,False
Person search,2025-09-24T18:45:00+00:00,,,52.980601,-0.019359,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False
Person search,2025-09-25T00:15:00+00:00,,,53.230677,-0.539736,Male,,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False
Person and Vehicle search,2025-09-25T03:00:00+00:00,,,52.654165,-0.496069,Male,,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False
Person and Vehicle search,2025-09-25T03:00:00+00:00,,,52.654165,-0.496069,Male,,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False
Person and Vehicle search,2025-09-25T03:00:00+00:00,,,52.654165,-0.496069,Male,18-24,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False
Person search,2025-09-25T11:50:00+00:00,,,53.259242,0.170712,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Psychoactive substances,A no further action disposal,False,False
Person and Vehicle search,2025-09-25T22:45:00+00:00,,,53.159396,0.306760,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False
Person and Vehicle search,2025-09-25T22:45:00+00:00,,,53.159396,0.306760,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,False
Person search,2025-09-26T07:03:00+00:00,,,53.364895,0.004374,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,False
