Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2023-06-01T17:42:00+00:00,,,51.323593,-2.185263,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
Person search,2023-06-01T17:43:00+00:00,,,51.324743,-2.185612,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,False,False
Person search,2023-06-01T17:43:00+00:00,,,51.324743,-2.185612,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,False,False
Person search,2023-06-01T17:56:00+00:00,,,51.324743,-2.185612,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
Person search,2023-06-02T15:12:00+00:00,,,51.439588,-2.003102,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,Black,Firearms Act 1968 (section 47),Firearms,Arrest,False,False
Person search,2023-06-02T23:40:00+00:00,,,51.604669,-1.793095,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
Person and Vehicle search,2023-06-03T12:31:00+00:00,,,51.628961,-1.883509,Male,over 34,Other ethnic group - Not stated,White,,Articles for use in criminal damage,A no further action disposal,,False
Person and Vehicle search,2023-06-03T12:31:00+00:00,,,51.628961,-1.883509,Male,over 34,Other ethnic group - Not stated,White,,Articles for use in criminal damage,A no further action disposal,,False
Person search,2023-06-03T23:41:00+00:00,,,51.067465,-1.797580,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False
Person search,2023-06-04T14:20:00+00:00,,,,,Male,,Other ethnic group - Not stated,White,,Offensive weapons,A no further action disposal,,False
Person search,2023-06-05T20:24:00+00:00,,,51.205468,-2.184731,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False
Person search,2023-06-06T12:51:00+00:00,,,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
Person search,2023-06-06T18:52:00+00:00,,,51.553346,-1.820775,Male,18-24,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
