Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2025-07-01T07:43:00+00:00,,,53.252150,-0.549827,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-07-01T12:45:00+00:00,,,53.000467,-0.409433,Male,25-34,Other ethnic group - Any other ethnic group,White,,Controlled drugs,Arrest,True,False
Person search,2025-07-01T12:50:00+00:00,,,53.000467,-0.409433,Male,18-24,Other ethnic group - Not stated,White,,Controlled drugs,Arrest,True,False
Person search,2025-07-01T13:00:00+00:00,,,53.229316,-0.536486,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-07-01T13:45:00+00:00,,,53.232090,-0.531073,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person and Vehicle search,2025-07-01T13:50:00+00:00,,,53.144086,0.337073,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-07-01T21:50:00+00:00,,,53.149594,-0.668993,Male,10-17,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,False
Person search,2025-07-02T00:01:00+00:00,,,53.393850,-0.771649,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,True,False
Person search,2025-07-02T00:01:00+00:00,,,53.393850,-0.771649,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,True,False
Person search,2025-07-02T12:50:00+00:00,,,52.980402,-0.013916,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,True,False
Person and Vehicle search,2025-07-02T21:45:00+00:00,,,53.258425,-0.187159,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-07-03T01:30:00+00:00,,,52.788879,-0.148398,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-07-03T01:40:00+00:00,,,52.788299,-0.151552,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,True,False
Person search,2025-07-03T01:47:00+00:00,,,52.788299,-0.151552,Female,10-17,Other ethnic group - Not stated,White,,Controlled drugs,A no further action disposal,False,False
Person and Vehicle search,2025-07-03T07:48:00+00:00,,,52.986964,-0.044723,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-07-03T07:50:00+00:00,,,52.986964,-0.044723,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person search,2025-07-03T08:10:00+00:00,,,53.144086,0.337073,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False
Person search,2025-07-03T12:35:00+00:00,,,53.228912,-0.537264,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
Person and Vehicle search,2025-07-03T19:30:00+00:00,,,53.213803,-0.527325,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,False
